domain,product,attribute,column_name,business_glossary_term,type,is_primary_key,foreign_key_to,tags,value_regex,data_type,description,reference
sales,enrollment_request,hipaa_authorization_date,hipaa_authorization_date,Health Insurance Portability and Accountability Act (HIPAA) Authorization Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the Health Insurance Portability and Accountability Act (HIPAA) authorization was signed.,HIPAA Privacy Rule
sales,enrollment_request,hipaa_authorization_signed_indicator,hipaa_authorization_signed_indicator,Health Insurance Portability and Accountability Act (HIPAA) Authorization Signed Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the subscriber signed the Health Insurance Portability and Accountability Act (HIPAA) authorization form.,HIPAA Privacy Rule
sales,enrollment_request,household_income_amount,household_income_amount,Household Income Amount,"DECIMAL(12,2)",,,confidential,,transactional_data,Annual household income amount used for subsidy eligibility determination.,ACA Compliance Requirements
sales,enrollment_request,household_size,household_size,Household Size,INT,,,,"^[0-9]{1,2}$",transactional_data,Number of individuals in the household for subsidy eligibility calculation.,ACA Compliance Requirements
sales,enrollment_request,institutional_indicator,institutional_indicator,Institutional Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber resides in an institutional setting such as a nursing home affecting Special Needs Plan eligibility.,CMS Special Needs Plan Regulations
sales,enrollment_request,language_preference,language_preference,Language Preference,STRING,,,,^[a-z]{2}$,transactional_data,Two-letter ISO language code indicating the subscriber preferred language for communication.,ISO 639-1
sales,enrollment_request,lis_level,lis_level,Low Income Subsidy (LIS) Level,STRING,,,"restricted,pii_health",none|full|partial,transactional_data,Level of Low Income Subsidy assistance for Medicare Part D prescription drug coverage.,CMS Medicare Part D Regulations
sales,enrollment_request,lob,lob,Line of Business (LOB),STRING,,,,commercial|medicare|medicaid|marketplace|individual|group,transactional_data,Line of business category for the enrollment request indicating the market segment.,CMS Medicare Advantage and Part D Regulations
sales,enrollment_request,marketplace_type,marketplace_type,Marketplace Type,STRING,,,,FFM|SBM|not_applicable,transactional_data,Type of health insurance marketplace through which the enrollment was submitted including Federally Facilitated Marketplace (FFM) or State Based Marketplace (SBM).,ACA Marketplace Standards
sales,enrollment_request,medicaid_eligible_indicator,medicaid_eligible_indicator,Medicaid Eligible Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber is eligible for Medicaid coverage.,CMS Medicaid Regulations
sales,enrollment_request,medicaid_id,medicaid_id,Medicaid Identifier,STRING,,,"restricted,pii_health",,transactional_data,State-issued Medicaid identification number for dual-eligible or Medicaid enrollments.,CMS Medicaid Regulations
sales,enrollment_request,medicare_eligible_indicator,medicare_eligible_indicator,Medicare Eligible Indicator,BOOLEAN,,,"restricted,pii_health",true|false,transactional_data,Indicator of whether the subscriber is eligible for Medicare coverage.,CMS Medicare Regulations
sales,enrollment_request,medicare_number,medicare_number,Medicare Beneficiary Identifier (MBI) Number,STRING,,,"restricted,pii_health",^[0-9]{11}$,transactional_data,Medicare Beneficiary Identifier number for subscribers enrolling in Medicare Advantage or Part D plans.,CMS Medicare Regulations
sales,enrollment_request,member_id_assigned,member_id_assigned,Member Identifier Assigned,STRING,,,,"^[A-Z0-9]{9,15}$",transactional_data,Unique member identifier assigned to the subscriber upon successful enrollment completion.,Internal Business Standard
sales,enrollment_request,monthly_premium_amount,monthly_premium_amount,Monthly Premium Amount,"DECIMAL(10,2)",,,confidential,,transactional_data,Total monthly premium amount for the enrollment including subscriber and all dependents.,ACA Compliance Requirements
sales,enrollment_request,notes,notes,Enrollment Request Notes,STRING,,,,,transactional_data,Free-text notes or comments related to the enrollment request for internal reference.,Internal Business Standard
sales,enrollment_request,paperless_enrollment_indicator,paperless_enrollment_indicator,Paperless Enrollment Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the subscriber opted for paperless electronic communications and documents.,Internal Business Standard
sales,enrollment_request,payment_frequency,payment_frequency,Payment Frequency,STRING,,,,monthly|quarterly|semi_annual|annual,transactional_data,Frequency of premium payment schedule selected by the subscriber.,Internal Billing Standards
sales,enrollment_request,pcp_selection_required_indicator,pcp_selection_required_indicator,Primary Care Physician (PCP) Selection Required Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the plan requires selection of a Primary Care Physician at enrollment.,Internal Product Configuration
sales,enrollment_request,plan_year,plan_year,Plan Year,INT,,,,^(19|20)\d{2}$,transactional_data,Calendar year for which the enrollment is being requested.,ACA Compliance Requirements
sales,enrollment_request,policy_number_assigned,policy_number_assigned,Policy Number Assigned,STRING,,,,"^[A-Z0-9]{10,20}$",transactional_data,Policy number assigned to the enrollment upon successful completion.,Internal Business Standard
sales,enrollment_request,prior_carrier_name,prior_carrier_name,Prior Carrier Name,STRING,,,,,transactional_data,Name of the previous health insurance carrier if the subscriber had prior coverage.,HIPAA Portability Requirements
sales,enrollment_request,prior_coverage_indicator,prior_coverage_indicator,Prior Coverage Indicator,BOOLEAN,,,,true|false,transactional_data,Indicator of whether the subscriber had prior health insurance coverage before this enrollment.,HIPAA Portability Requirements
sales,enrollment_request,prior_coverage_termination_date,prior_coverage_termination_date,Prior Coverage Termination Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the subscriber previous health insurance coverage ended.,HIPAA Portability Requirements
sales,enrollment_request,product_code,product_code,Product Code,STRING,,,,"^[A-Z0-9]{6,12}$",transactional_data,Unique code identifying the health insurance product selected for enrollment.,Internal Product Catalog
sales,enrollment_request,product_name,product_name,Product Name,STRING,,,,,transactional_data,Full name of the health insurance product selected for enrollment.,Internal Product Catalog
sales,enrollment_request,qhp_id,qhp_id,Qualified Health Plan (QHP) Identifier,STRING,,,,^[0-9]{14}$,transactional_data,Fourteen-digit Qualified Health Plan identifier assigned by the Centers for Medicare and Medicaid Services (CMS) for marketplace plans.,CMS QHP Certification Standards
sales,enrollment_request,rating_area,rating_area,Rating Area,STRING,,,,"^[A-Z]{2}-[0-9]{1,3}$",transactional_data,Geographic rating area code used for premium calculation based on subscriber location.,ACA Rating Area Standards
sales,enrollment_request,rejection_date,rejection_date,Rejection Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the enrollment request was rejected.,Internal Business Standard
sales,enrollment_request,rejection_reason_code,rejection_reason_code,Rejection Reason Code,STRING,,,,"^[A-Z0-9]{2,6}$",transactional_data,Code indicating the reason for rejection if the enrollment request was not approved.,Internal Business Standard
sales,enrollment_request,rejection_reason_description,rejection_reason_description,Rejection Reason Description,STRING,,,,,transactional_data,Detailed description of the reason for rejection of the enrollment request.,Internal Business Standard
sales,enrollment_request,request_date,request_date,Enrollment Request Date,DATE,,,,^\d{4}-\d{2}-\d{2}$,transactional_data,Date when the enrollment request was initiated by the sales channel.,HIPAA EDI 834 Transaction Set
sales,enrollment_request,request_number,request_number,Enrollment Request Number,STRING,,,,^ENR-[0-9]{10}$,transactional_data,Human-readable unique enrollment request number for tracking and reference purposes.,Internal Business Standard
sales,enrollment_request,request_source,request_source,Enrollment Request Source,STRING,,,,broker|direct_sales|call_center|web_portal|mobile_app|marketplace|employer_portal|agent,transactional_data,Channel or system through which the enrollment request was originated.,Internal Business Standard
sales,enrollment_request,request_status,request_status,Enrollment Request Status,STRING,,,,pending|submitted|in_review|approved|rejected|cancelled|expired|completed,transactional_data,Current processing status of the enrollment request in the sales workflow.,HIPAA EDI 834 Transaction Set
